logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,status,neg_log10_FDR,symbol
3.61420287005011,-3.02693126947156,4.14573578716347,0.00408939156847835,0.0480230439175184,-1.62847494803882,100130613,Up,1.3185503158599,PRR32
0.618206717731376,0.479089765532285,1.12634272515123,0.296269455348777,0.473605240186001,-5.54868523412637,100130691,NS,0.324583501024845,LOC100130691
0.781510686558476,0.393045353363051,1.0386545803163,0.332850585071693,0.509897564927537,-5.62272848792035,100130701,NS,0.292517062049116,BTNL12P
0.665047083183374,0.518413363999007,1.30946163823205,0.230739144115161,0.402137079359943,-5.35437917012552,100130705,NS,0.395625880592733,SPMIP1
0.713685465766218,0.18521209852072,1.4163624192095,0.198576803801997,0.366479198071503,-5.18297689697329,100130733,NS,0.435950671552597,LRRC70
1.32366911372947,-0.800570303141865,1.71656233386334,0.128918864868622,0.280595442902895,-4.69691606267372,100130742,NS,0.551919386544285,LRRC69
1.35766616882757,4.06440585432428,2.71218714019742,0.0295370721254479,0.126289198798227,-3.95479888359066,100130771,NS,0.898633791985626,EFCAB10
0.712286147415862,1.21346825870062,1.21980070619504,0.261290529335338,0.435911437464026,-5.55699940883763,100130776,NS,0.360601735794549,AGAP2-AS1
-0.481756414003129,4.14457178205686,-1.71727732172653,0.128573349842698,0.2802342759432,-5.38534773761022,100130855,NS,0.55247874648565,USP3-AS1
0.0291467134397102,-1.05478134333022,0.0440853678332852,0.966037953208798,0.980339452774557,-5.93079088934001,100130887,NS,0.00862351926605003,ATE1OSP
-0.593137619785701,4.55307639424962,-1.58291410347939,0.156614062566254,0.316849056320909,-5.60574986936546,100130890,NS,0.499147582006415,TSTD3
-0.532189279319997,1.33148580795207,-1.17413524918026,0.277826237001273,0.45440448735937,-5.58310988049444,100130894,NS,0.342557388507887,VAC14-AS1
1.14971500062299,2.76904450572906,2.35645471737443,0.0499067975930327,0.166689572229977,-4.29479571672006,100130933,NS,0.778091567926227,SMIM6
0.767306856288443,2.04949861162857,1.415185241234,0.199111239829842,0.367066803965302,-5.45854685291448,100130950,NS,0.435254889553686,ZNF594-DT
0.967253181502564,1.4873178513371,1.22598181156623,0.259094078523358,0.433322558787691,-5.60061960871091,100130958,NS,0.363188700991039,SYCE1L
0.743051222063305,1.40206087750188,1.50632520967621,0.174715151473172,0.338828974766584,-5.24609728684388,100130967,NS,0.470019458308309,LINC02901
0.8670127481993,3.47774504314729,1.87396374350128,0.102245508136795,0.245285803789441,-5.09982033623491,100130987,NS,0.610327586381137,LOC100130987
-0.172851461493749,-0.233333866677438,-0.259488925758381,0.802552903280565,0.884605904117649,-6.01107033552661,100130992,NS,0.0532501663487816,LOC100130992
-0.0108419437263929,6.39435648403375,-0.0455491784904744,0.964911151163987,0.980013865247469,-6.87464771614562,100131017,NS,0.00876777986070006,ZNF316
1.21158381948028,-0.64331164183591,1.90111659152425,0.0980117261215446,0.239662799359988,-4.47213846814728,100131060,NS,0.62039937225125,JUN-DT
-0.764641908004015,2.43275241019144,-1.79042822045071,0.115455236072009,0.262943283061786,-4.98289703048283,100131067,NS,0.580137918847332,CKMT2-AS1
-0.276056977352928,2.52926032019536,-0.730250813636368,0.488383637318144,0.648766659089044,-6.20325672897527,100131089,NS,0.187911477147255,SRP14-DT
-0.520177663518895,3.24859808021675,-1.29357333577349,0.236000145186448,0.408162774630055,-5.77141709088314,100131094,NS,0.389166606454722,DPP9-AS1
1.54523381754058,-1.93202621617481,2.25212231303785,0.0580971806718934,0.179796814647804,-3.8896678309231,100131117,NS,0.745218006669174,ZBTB20-AS1
1.62902116639603,5.04917894979662,2.47307238617227,0.0419850749100246,0.152554517300565,-4.37963426001604,100131176,NS,0.81657492791235,WDR86-AS1
0.248897956546451,4.88535941830029,0.612614224907818,0.559127808733991,0.70883597554002,-6.65649780623007,100131187,NS,0.149454248821308,TSTD1
-1.06000007589866,2.90546039838478,-2.68530977292042,0.0305785879905976,0.128877630843702,-3.76359590718167,100131193,NS,0.889822456146909,CCDC183-AS1
-0.676630367796992,3.78731464128325,-0.866827306843929,0.414212123816467,0.584890690726417,-6.32017611672994,100131205,NS,0.232925290926508,RPL21P28
-0.652119311318339,0.448757283055648,-0.911313307452669,0.39185478589376,0.564023739514515,-5.70583623767067,100131208,NS,0.248702616365623,SNAP25-AS1
0.329342219487967,2.71880110978534,0.949818962271199,0.373085307105624,0.546278591981641,-6.07612365788602,100131211,NS,0.262585818644151,NEMP2
-0.0275828199453822,3.22911021842249,-0.0886729784965393,0.931765645419206,0.961805389928799,-6.63071929536481,100131213,NS,0.0169127934820324,ZNF503-AS2
0.154703463321869,0.32491506507525,0.261678580264474,0.800929245673802,0.883583460960514,-6.1106702549661,100131289,NS,0.0537524219097118,LOC100131289
